id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7316891640,northern WI,12995,2010,ram,1500,good,8 cylinders,gas,135267,clean,automatic,1D7RV1GTXAS235578,4wd,full-size,truck,black,wi
7316891447,northern WI,14495,2012,ram,1500,good,8 cylinders,gas,142783,clean,automatic,1C6RD7KT3CS244124,4wd,full-size,truck,silver,wi
7316891448,northern WI,12995,2010,ford,f-150,good,8 cylinders,gas,188114,clean,automatic,1FTFW1EV1AFC24153,4wd,full-size,truck,black,wi
7316891439,northern WI,14995,2010,chevrolet,silverado 1500,good,8 cylinders,gas,119999,clean,automatic,1GCSKSE36AZ167297,4wd,full-size,truck,silver,wi
7316877380,northern WI,6490,2012,chevrolet,cruze,good,4 cylinders,gas,87500,salvage,manual,,fwd,mid-size,sedan,black,wi
7316873380,northern WI,34995,2017,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,108650,clean,automatic,1GC1KVEG5HF113954,4wd,,,,wi
7316791425,northern WI,0,2005,chevrolet,impala,,,gas,115600,clean,automatic,,,,,,wi
7316788180,northern WI,4500,2000,ford,f-150 4x4,good,8 cylinders,gas,167000,clean,automatic,,4wd,full-size,pickup,blue,wi
7316728571,northern WI,10000,1979,buick,riviera,excellent,8 cylinders,gas,17000,clean,automatic,,fwd,mid-size,coupe,white,wi
7316496274,northern WI,6950,2003,ford,ranger,,6 cylinders,gas,128888,clean,other,1FTZR45E83PB61068,4wd,,pickup,silver,wi
7316475283,northern WI,2500,2005,dodge,neon sxt,good,,gas,49000,clean,automatic,,,,,silver,wi
7316430580,northern WI,3450,2011,dodge,caliber,,4 cylinders,gas,150130,clean,automatic,1B3CB3HA1BD125544,fwd,compact,wagon,orange,wi
7316389147,northern WI,7950,2010,lincoln,navigator,,8 cylinders,gas,184603,clean,automatic,5LMJJ2J51AEJ05120,4wd,full-size,SUV,grey,wi
7316341525,northern WI,25995,2013,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,147890,clean,automatic,1GB2KVCG5DZ252809,4wd,,,,wi
7316309151,northern WI,13995,2012,gmc,acadia,excellent,6 cylinders,gas,101507,clean,automatic,1GKKVRED1CJ232622,4wd,,,,wi
7316304048,northern WI,7525,2005,chevrolet,silverado,good,8 cylinders,gas,186000,clean,automatic,,4wd,full-size,pickup,white,wi
7316103366,northern WI,10500,2013,ford,explorer,excellent,,gas,105000,clean,automatic,,,,,,wi
7316101713,northern WI,10900,2014,volkswagen,tiguan,excellent,,gas,110000,clean,automatic,,,,,,wi
7315932114,northern WI,5300,2006,chevrolet,colorado crew cab,good,5 cylinders,gas,176671,lien,automatic,,4wd,,truck,black,wi
7315929200,northern WI,3900,2007,jeep,liberty sport 4x4,good,6 cylinders,gas,122474,clean,automatic,,4wd,,SUV,blue,wi
7315928074,northern WI,2500,2002,honda,cr-v lx,good,4 cylinders,gas,225000,clean,automatic,,4wd,,SUV,green,wi
7315921583,northern WI,18500,2008,ford,f250 super duty,good,8 cylinders,diesel,126500,lien,automatic,,4wd,full-size,pickup,red,wi
7315683947,northern WI,14500,2015,,MV-1 Van,excellent,,gas,96000,clean,automatic,,,,,,wi
7315679780,northern WI,14500,2008,ford,e250 van,excellent,,gas,100000,clean,automatic,,,,,,wi
7315677964,northern WI,13500,2004,ford,f150 heritage,excellent,,gas,98000,clean,automatic,,,,,,wi
7315676400,northern WI,15500,2015,dodge,charger,excellent,,gas,125000,clean,automatic,,,,,,wi
7315675315,northern WI,12900,2014,chevrolet,tahoe,excellent,,gas,115000,clean,automatic,,,,,,wi
7315531037,northern WI,16500,1970,chevrolet,c 10,,,gas,1,clean,automatic,,,,,,wi
7315317801,northern WI,15000,1971,chevrolet,nova,good,8 cylinders,gas,90000,clean,manual,,rwd,mid-size,sedan,red,wi
7315206443,northern WI,12900,2014,chevrolet,tahoe,excellent,,gas,115000,clean,automatic,,,,,,wi
7315205917,northern WI,5250,2009,dodge,journey,excellent,,gas,138000,clean,automatic,,,,,,wi
7315191703,northern WI,3500,2006,jeep,commander,good,8 cylinders,gas,195000,clean,automatic,,4wd,full-size,SUV,white,wi
7315091559,northern WI,4500,2011,jeep,compass,excellent,4 cylinders,gas,193000,clean,automatic,,fwd,,SUV,silver,wi
7315085649,northern WI,13900,2008,ford,f350 xl,,,gas,59000,clean,automatic,,,,,,wi
7314977847,northern WI,12900,2014,chevrolet,tahoe,excellent,,gas,115000,clean,automatic,,,,,,wi
7314897349,northern WI,2100,2002,saturn,sl2,good,4 cylinders,gas,213384,clean,manual,,fwd,compact,sedan,green,wi
7314883174,northern WI,48600,2015,ford,f750,excellent,,diesel,75600,clean,automatic,,,,,white,wi
7314767870,northern WI,5000,1963,chevrolet,impala,fair,8 cylinders,gas,80000,clean,manual,31847S147227,rwd,full-size,sedan,brown,wi
7314716800,northern WI,4950,2005,honda,civic hybrid,excellent,,gas,106000,clean,automatic,,,,,,wi
7314552719,northern WI,39900,2012,ford,f550,,,diesel,164000,clean,automatic,,,,,,wi
7314500835,northern WI,7450,2012,ford,escape,,4 cylinders,gas,93000,clean,automatic,1FMCU0E70CKB77191,fwd,compact,SUV,grey,wi
7314488495,northern WI,2995,1994,chevrolet,gmt-400,,,gas,177063,clean,automatic,2GBEK19K9R1151595,4wd,,pickup,black,wi
7314488459,northern WI,25995,2013,chevrolet,silverado 1500,,,gas,96670,clean,automatic,3GCPKSE72DG134262,4wd,,,brown,wi
7314488460,northern WI,32995,2020,chevrolet,silverado 1500,,,gas,2687,clean,automatic,3GCNWAEH2LG343675,,,,white,wi
7314488461,northern WI,15995,2013,gmc,sierra 2500hd,,,gas,217137,clean,automatic,1GT11ZCG4DF182318,,,,white,wi
7314486035,northern WI,9500,2009,honda,pilot,good,,gas,145000,clean,automatic,,,full-size,SUV,purple,wi
7314483343,northern WI,7500,2006,toyota,tundra double cab sr5,good,8 cylinders,gas,239000,clean,automatic,,4wd,full-size,pickup,green,wi
7314461877,northern WI,9500,2007,ram,2500,good,8 cylinders,gas,161000,lien,automatic,,4wd,full-size,truck,black,wi
7314289884,northern WI,12500,1963,,International C1200 4x4,excellent,8 cylinders,gas,17850,clean,manual,,4wd,full-size,truck,green,wi
7314270944,northern WI,23500,2018,acura,tlx 2.4l,excellent,4 cylinders,gas,39800,clean,automatic,,fwd,mid-size,sedan,red,wi
7314252032,northern WI,22000,2012,ford,f250,good,,diesel,184249,clean,automatic,,4wd,full-size,,red,wi
7314246105,northern WI,22950,2015,audi,a5 2.0t premium plus quattr,,,gas,45404,clean,automatic,WAUMFAFR1FA043323,,,,,wi
7314169726,northern WI,16500,1988,,oldsmobile cutlass,,,gas,2000,clean,automatic,,,,,,wi
7314098373,northern WI,12950,2008,ford,f-250 super duty,,8 cylinders,gas,88200,clean,other,1FTSX21548ED49123,4wd,full-size,pickup,black,wi
7314095932,northern WI,8450,2006,toyota,tundra,,8 cylinders,gas,258350,clean,automatic,5TBDT44136S542212,4wd,full-size,pickup,grey,wi
7314092486,northern WI,7950,2008,toyota,tundra,,8 cylinders,gas,247000,clean,automatic,5TFMT52168X013687,4wd,full-size,pickup,black,wi
7314076051,northern WI,10950,2010,ford,f-150,,8 cylinders,gas,150900,clean,automatic,1FTFX1EV8AFD31651,4wd,full-size,pickup,red,wi
7314056444,northern WI,8000,1994,pontiac,formula firebird,excellent,8 cylinders,gas,80300,clean,manual,,rwd,mid-size,coupe,black,wi
7313909530,northern WI,6500,2008,honda,ridgeline rtl,good,6 cylinders,gas,259000,clean,automatic,,4wd,,pickup,red,wi
7313883717,northern WI,25900,1937,chevrolet,coupe,good,8 cylinders,gas,80000,clean,automatic,,rwd,,coupe,,wi
7313810125,northern WI,3000,2008,chevrolet,uplander ls,good,6 cylinders,gas,102000,clean,automatic,,fwd,full-size,mini-van,white,wi
7313739465,northern WI,0,2019,dodge,pickups,new,3 cylinders,gas,100000,clean,manual,,fwd,compact,bus,black,wi
7313569739,northern WI,8900,2006,ford,f350 xl,,,gas,179000,clean,automatic,,,,,,wi
7313545060,northern WI,18250,2019,dodge,grand caravan,like new,6 cylinders,gas,13948,clean,automatic,2C4RDGBG2KR782423,fwd,,,black,wi
7313524364,northern WI,19500,2013,ram,tradesman 1500,like new,8 cylinders,gas,124588,clean,automatic,,4wd,,pickup,grey,wi
7313479671,northern WI,4000,2005,buick,rendezvous,fair,,gas,220000,clean,automatic,,4wd,,,blue,wi
7313478161,northern WI,38950,2017,rover,sport die,,,diesel,65703,clean,automatic,SALWR2FKXHA669072,,,,,wi
7313472456,northern WI,29950,2012,porsche,cayenne turbo awd,,,gas,107730,clean,automatic,WP1AC2A20CLA83034,,,,,wi
7313417577,northern WI,11000,2015,chevrolet,malibu,like new,4 cylinders,gas,58100,clean,automatic,,fwd,mid-size,sedan,black,wi
7313396918,northern WI,26950,2015,bmw,750xi xdrive m-sport edition,,,gas,90485,clean,automatic,WBAYB6C51FD965844,,,,,wi
7313330674,northern WI,16500,2012,ram,,,,gas,133000,clean,automatic,,,,,,wi
7313326297,northern WI,7950,2006,bmw,330xi xdrive awd sport sedan,,,gas,159399,clean,automatic,WBAVD33536KV63685,,,,,wi
7313321973,northern WI,1800,2007,ford,focus ses,,,gas,130000,clean,automatic,,,,,,wi
7313321392,northern WI,27950,2016,bmw,x5 xdrive35i awd suv,,,gas,61752,clean,automatic,5UXKR0C53G0U10452,,,,,wi
7313265852,northern WI,9950,2007,bmw,x5 xdrive 4.8i awd sport-suv,,,gas,77845,clean,automatic,5UXFE83577LZ40840,,,,,wi
7313262416,northern WI,26950,2016,bmw,x5 xdrive50i m-sport 7-pass,,,gas,89296,clean,automatic,5UXKR6C51G0J81403,,,,,wi
7313109705,northern WI,8650,2010,lincoln,mkt,,6 cylinders,gas,163984,clean,automatic,2LMHJ5FR4ABJ06177,fwd,mid-size,wagon,red,wi
7313049636,northern WI,18950,2012,porsche,cayenne s awd v8 suv,,,gas,129466,clean,automatic,WP1AB2A27CLA42032,,,,,wi
7312979980,northern WI,20950,2014,mercedes-benz,e350 sport 4matic,,,gas,59828,clean,automatic,WDDHF8JB1EB003782,,,,,wi
7312921265,northern WI,4000,1981,,international 1724,fair,8 cylinders,gas,123395,clean,manual,,rwd,full-size,truck,blue,wi
7312911523,northern WI,29950,2018,alfa-romeo,romeo stelvio ti sport awd,,,gas,396541,clean,automatic,ZASFAKNNXJ7C03467,,,,,wi
7312904741,northern WI,26950,2013,audi,s6 prestige quattro awd,,,gas,69094,clean,automatic,WAUJ2BFC4DN105495,,,,,wi
7312861676,northern WI,4500,2008,jeep,p,good,4 cylinders,gas,117800,lien,automatic,,4wd,compact,SUV,red,wi
7312825680,northern WI,8950,2010,bmw,328xi xdrive coupe,,,gas,138677,clean,automatic,WBAWC3C55AP471092,,,,,wi
7312820272,northern WI,11950,2011,bmw,x5 xdrive35i awd luxury suv,,,gas,115905,clean,automatic,5UXZV4C55BL414950,,,,,wi
7312789894,northern WI,19950,2012,rover,hse 4x4 s,,,gas,74943,clean,automatic,SALME1D40CA361001,,,,,wi
7312760613,northern WI,39950,2015,porsche,macan turbo awd crossove,,,gas,53321,clean,automatic,WP1AF2A51FLB91006,,,,,wi
7312738067,northern WI,9950,2007,bmw,x5 xdrive 4.8i awd sport-suv,,,gas,77845,clean,automatic,5UXFE83577LZ40840,,,,,wi
7312727303,northern WI,4995,2008,chevrolet,impalla,excellent,6 cylinders,gas,158768,clean,automatic,2G1WT58K789273953,fwd,mid-size,sedan,brown,wi
7312506360,northern WI,48950,2019,ford,f-150 lariat crew cab 4x4,,,gas,19076,clean,automatic,1FTEW1EP4KFA83612,,,,,wi
7312494673,northern WI,15000,2004,gmc,sevana (custom),good,,gas,80000,lien,automatic,,,,,,wi
7312450392,northern WI,5750,2008,ford,expedition limited,,,gas,192630,clean,automatic,,4wd,,,white,wi
7312443879,northern WI,13950,2013,bmw,528xi xdrive awd,,,gas,99443,clean,automatic,WBAXH5C52DDW13468,,,,,wi
7312439831,northern WI,24950,2013,bmw,650xi xdrive gran coupe,,,gas,87801,clean,automatic,WBA6B4C54DD098187,,,,,wi
7312377931,northern WI,8950,1998,jaguar,xk8 convertible v8,,,gas,92060,clean,automatic,SAJGX224XWC024384,,,,,wi
7312372904,northern WI,18950,2012,audi,a7 3.0t prestige quattro,,,gas,108953,clean,automatic,WAU2GAFC3CN156503,,,,,wi
7312314615,northern WI,19950,2018,bmw,330xi xdrive awd sport sedan,,,gas,65709,clean,automatic,WBA8D9G51JNU70147,,,,,wi
7312310683,northern WI,19950,2016,mercedes-benz,e350 sport 4matic,,,gas,74353,clean,automatic,WDDHF8JB1GB176592,,,,,wi
7312271116,northern WI,2800,2001,ram,1500,,,gas,97000,clean,automatic,,,,,,wi
7312255326,northern WI,13500,2007,ford,f150,excellent,,gas,31000,clean,automatic,,,,,,wi
7312187993,northern WI,12950,2012,mercedes-benz,glk350 4matic awd,,,gas,84783,clean,automatic,WDCGG8HB4CF874393,,,,,wi
7312154608,northern WI,11950,2011,bmw,535i 6-spd sport sedan,,,gas,115522,clean,manual,WBAFR7C53BC267793,,,,,wi
7312098957,northern WI,18950,2013,subaru,impreza wrx premium hatch,,,gas,78825,clean,manual,JF1GR7E67DG210611,,,,,wi
7312036616,northern WI,29950,2014,ford,f-150 king ranch 4x4 ecoboo,,,gas,79752,clean,automatic,1FTFW1ETXEKD86858,,,,,wi
7312029143,northern WI,10500,2012,kia,soul,excellent,4 cylinders,gas,26000,clean,automatic,KNDJT2A68C7473389,fwd,mid-size,,white,wi
7311914074,northern WI,22950,2013,mercedes-benz,gl450 4matic 4wd l,,,gas,78249,clean,automatic,4JGDF7CE0DA258840,,,,,wi
7311857454,northern WI,14950,2011,porsche,cayenne s awd luxury suv,,,gas,159937,clean,automatic,WP1AB2A21BLA45359,,,,,wi
7311836112,northern WI,14500,2004,chevrolet,2500hd duramax,excellent,8 cylinders,diesel,300000,clean,automatic,,4wd,full-size,pickup,red,wi
7311828891,northern WI,29950,2017,bmw,440xi xdrive gran coupe,,,gas,70541,clean,automatic,WBA4E5C50HG188963,,,,,wi
7311807500,northern WI,12000,2001,ford,f-150,excellent,8 cylinders,gas,159000,clean,automatic,,rwd,full-size,pickup,black,wi
7311789948,northern WI,10000,2011,buick,lacrosse cx,excellent,6 cylinders,gas,35000,clean,automatic,,fwd,full-size,sedan,blue,wi
7311785228,northern WI,6450,2012,ford,fusion se,good,4 cylinders,gas,107000,clean,automatic,,fwd,mid-size,sedan,red,wi
7311777032,northern WI,2700,2004,gmc,sierra 1500,fair,8 cylinders,gas,144781,clean,automatic,,4wd,,truck,grey,wi
7311692810,northern WI,10950,2006,ford,f-250 super duty,,8 cylinders,diesel,142889,clean,manual,1FTSX21P46EC32477,4wd,full-size,pickup,silver,wi
7311665034,northern WI,1500,2006,volvo,xc90,fair,5 cylinders,gas,222600,clean,automatic,,4wd,mid-size,SUV,black,wi
7311498404,northern WI,10995,2005,chevrolet,silverado 1500,excellent,8 cylinders,gas,145197,clean,automatic,1GCEK14V35Z112516,4wd,,,,wi
7311418808,northern WI,9000,2007,,caddilac escalade,good,other,gas,166500,clean,automatic,,4wd,full-size,SUV,black,wi
7311406730,northern WI,16495,2012,lexus,rx350,like new,6 cylinders,gas,120000,clean,automatic,,4wd,mid-size,SUV,white,wi
7311286396,northern WI,38495,2019,toyota,tundra sr double cab,excellent,8 cylinders,gas,28000,clean,automatic,,4wd,full-size,truck,red,wi
7311096706,northern WI,10450,2010,nissan,titan,,8 cylinders,gas,140703,clean,automatic,1N6BA0CC2AN300121,4wd,full-size,pickup,red,wi
7311084395,northern WI,8450,2015,nissan,rogue select,,4 cylinders,gas,111469,clean,automatic,JN8AS5MT8FW650382,fwd,compact,wagon,blue,wi
7311069526,northern WI,17500,2015,ford,focus st,excellent,4 cylinders,gas,63500,clean,manual,,fwd,,hatchback,white,wi
7311020949,northern WI,39995,2019,gmc,sierra 1500,,,gas,8308,clean,automatic,1GTR9AEF7KZ349316,4wd,,,white,wi
7311020930,northern WI,24995,2019,ford,escape,,,gas,39764,clean,automatic,1FMCU9GDXKUB10043,,,,black,wi
7311020931,northern WI,49995,2020,chevrolet,silverado 2500hd,,,gas,3741,clean,automatic,1GC3YLE7XLF243538,4wd,,,white,wi
7311020932,northern WI,27995,2013,chevrolet,silverado 1500,,,gas,72309,clean,automatic,1GCRKSE72DZ213133,4wd,,,blue,wi
7311020913,northern WI,29995,2017,chevrolet,silverado 1500,,,gas,106165,clean,automatic,1GCVKREC4HZ161336,4wd,,,blue,wi
7310545458,northern WI,3500,2003,ford,ranger,good,,gas,131000,clean,manual,,4wd,,truck,silver,wi
7310544580,northern WI,7950,2006,ford,f-350 super duty,,8 cylinders,diesel,283034,clean,other,1FTWX31P76EA53650,4wd,full-size,pickup,brown,wi
7310521599,northern WI,6450,2015,dodge,grand caravan,,6 cylinders,gas,158550,clean,automatic,2C4RDGBG7FR512772,fwd,,van,red,wi
7310495021,northern WI,4800,2000,chevrolet,k2500,fair,8 cylinders,gas,173000,clean,automatic,,4wd,full-size,truck,green,wi
7310344718,northern WI,25995,2015,chevrolet,silverado 3500hd,excellent,8 cylinders,gas,167117,clean,automatic,1GB5KYCG4FZ525756,4wd,,,,wi
7310326762,northern WI,750,2009,kia,optima,fair,4 cylinders,gas,126000,clean,automatic,,fwd,full-size,sedan,black,wi
7310264669,northern WI,2500,2007,,Town an,excellent,,gas,234306,clean,automatic,,,,,,wi
7310095078,northern WI,8500,2014,subaru,outback,good,4 cylinders,gas,147600,clean,automatic,,4wd,mid-size,hatchback,white,wi
7310054426,northern WI,34900,2011,,International Hybrid 4300,,,diesel,135000,clean,automatic,,,,,,wi
7309983984,northern WI,14950,2011,toyota,tundra,,8 cylinders,gas,182349,clean,automatic,5TFDM5F12BX022613,4wd,full-size,pickup,blue,wi
7309813442,northern WI,13995,2012,gmc,acadia,excellent,6 cylinders,gas,101507,clean,automatic,1GKKVRED1CJ232622,4wd,,,,wi
7309500935,northern WI,1800,2005,,Hackney Beverage body,good,,other,1,clean,other,,,,,,wi
7309454144,northern WI,22950,2013,gmc,sierra 3500hd,,8 cylinders,diesel,260980,clean,automatic,1GT423C80DF236987,4wd,full-size,pickup,red,wi
7309449404,northern WI,13995,2015,kia,optima,excellent,4 cylinders,gas,63061,clean,automatic,5XXGN4A73FG500972,fwd,,,,wi
7309244052,northern WI,5500,2007,honda,ridgeline,,,gas,249000,clean,automatic,,,,pickup,grey,wi
7309166502,northern WI,20000,2013,,Wrangler Sport S,good,6 cylinders,gas,186000,clean,automatic,,4wd,mid-size,SUV,white,wi
7309156527,northern WI,10000,1999,ford,f-250 super duty,good,8 cylinders,diesel,163000,clean,automatic,,rwd,full-size,truck,,wi
7308995057,northern WI,4800,2007,gmc,yukon,fair,8 cylinders,gas,251000,clean,automatic,,4wd,,,white,wi
7308380535,northern WI,5000,1996,chevrolet,,,,gas,143000,clean,automatic,,,,,brown,wi
7308191686,northern WI,65000,2014,,2014 FJ Cruiser,like new,,gas,31121,clean,automatic,,4wd,,,,wi
7308078416,northern WI,10500,2000,jaguar,xk8 convertible,excellent,8 cylinders,gas,65000,lien,automatic,,,,convertible,blue,wi
7308068344,northern WI,20000,2011,ford,f250,excellent,8 cylinders,diesel,250000,clean,automatic,,4wd,full-size,truck,white,wi
7308010904,northern WI,5195,1975,pontiac,trans am,,,gas,60000,clean,automatic,,,,,,wi
7307936459,northern WI,5500,1995,jeep,wrangler,good,4 cylinders,gas,134000,clean,manual,,4wd,mid-size,SUV,green,wi
7307907059,northern WI,4000,1965,ford,thunderbird,fair,,gas,92569,clean,automatic,,,,,,wi
7307895433,northern WI,34995,2017,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,108650,clean,automatic,1GC1KVEG5HF113954,4wd,,,,wi
7307829107,northern WI,16900,2005,ford,f450 xl,,,gas,42000,clean,automatic,,,,,,wi
7307470767,northern WI,41000,2016,ram,2500 tradesman 4x4,excellent,,gas,32500,clean,automatic,,4wd,,truck,white,wi
7307372290,northern WI,7995,2008,toyota,rav4,,,gas,171836,clean,automatic,JTMBD33V986058526,4wd,,,black,wi
7307372282,northern WI,9995,2011,chevrolet,silverado 1500,,,gas,224964,clean,automatic,1GCRKSE3XBZ455534,4wd,,,white,wi
7307372287,northern WI,35995,2015,chevrolet,silverado 1500,,,gas,48489,clean,automatic,3GCUKRECXFG519595,4wd,,,blue,wi
7307277649,northern WI,9950,2006,nissan,titan,,8 cylinders,gas,122212,clean,automatic,1N6BA06B16N553814,4wd,full-size,pickup,black,wi
7307013893,northern WI,6995,2007,honda,cr-v ex-l,excellent,4 cylinders,gas,184000,clean,automatic,,4wd,compact,SUV,red,wi
7306802700,northern WI,6950,2004,ford,ranger,,6 cylinders,gas,107159,clean,manual,1FTYR15E44PA09090,4wd,,pickup,green,wi
7306802328,northern WI,8995,2010,toyota,camry xle,excellent,4 cylinders,gas,141500,clean,automatic,,,full-size,,silver,wi
7306775692,northern WI,22900,2008,ford,f450 xl,,,gas,79000,clean,automatic,,,,,,wi
7306716451,northern WI,28900,2007,gmc,c7500,,,diesel,120000,clean,automatic,,,,,,wi
7306400927,northern WI,8950,2010,bmw,328xi xdrive coupe,,,gas,138677,clean,automatic,WBAWC3C55AP471092,,,,,wi
7306322428,northern WI,19950,2007,chevrolet,silverado 2500hd class,,8 cylinders,diesel,174430,clean,automatic,1GCHK23D37F110328,4wd,full-size,pickup,brown,wi
7305929971,northern WI,11950,2011,bmw,x5 xdrive35i awd luxury suv,,,gas,115905,clean,automatic,5UXZV4C55BL414950,,,,,wi
7305871683,northern WI,31950,2016,mercedes-benz,e350 4matic awd sp,,,gas,63000,clean,automatic,WDDHH8JB0GB203906,,,,,wi
7305853885,northern WI,10950,2005,ford,f550,,,diesel,178689,clean,automatic,1FDAW56P65EB41066,,,other,silver,wi
7305707195,northern WI,55900,2012,ram,5500,,,diesel,181000,clean,automatic,,,,,,wi
7305642041,northern WI,59900,2014,ford,f550 xl,,,diesel,156000,clean,automatic,,,,,,wi
7305631231,northern WI,19900,2007,ford,f450 xl,,,gas,50000,clean,automatic,,,,,,wi
7305434910,northern WI,10000,1999,ford,f-250 super duty,good,8 cylinders,gas,257558,salvage,automatic,1FTNF21L7XEB89333,4wd,full-size,truck,green,wi
7305417996,northern WI,5000,1955,cadillac,fleetwood,excellent,8 cylinders,gas,46000,clean,automatic,,rwd,full-size,,,wi
7305280494,northern WI,26950,2015,bmw,750xi xdrive m-sport edition,,,gas,90485,clean,automatic,WBAYB6C51FD965844,,,,,wi
7305217886,northern WI,7950,2006,bmw,330xi xdrive awd sport sedan,,,gas,159399,clean,automatic,WBAVD33536KV63685,,,,,wi
7305151594,northern WI,38950,2017,rover,sport die,,,diesel,65703,clean,automatic,SALWR2FKXHA669072,,,,,wi
7305147007,northern WI,11950,2013,subaru,xv crosstrek awd limited,,,gas,136685,clean,automatic,JF2GPAKC9DH851360,,,,,wi
7305143105,northern WI,4700,1988,pontiac,fiero gt,good,6 cylinders,gas,70000,clean,automatic,,rwd,,coupe,red,wi
7305141606,northern WI,18000,2012,dodge,charger rt awd,like new,8 cylinders,gas,83000,clean,automatic,,,full-size,sedan,black,wi
7305109360,northern WI,4875,2006,chevrolet,silverado,fair,8 cylinders,diesel,225000,clean,automatic,,4wd,,pickup,red,wi
7305100822,northern WI,26950,2016,bmw,x5 xdrive50i m-sport w/3rd r,,,gas,89296,clean,automatic,5UXKR6C51G0J81403,,,,,wi
7305097869,northern WI,14950,2016,kia,optima sx turbo w/navigation,,,gas,63722,clean,automatic,5XXGW4L20GG052979,,,,,wi
7305002905,northern WI,15950,2013,mercedes-benz,c300 sport 4matic,,,gas,60000,clean,automatic,WDDGF8AB5DR262745,,,,,wi
7304937388,northern WI,19950,2012,rover,hse 4x4 s,,,gas,74943,clean,automatic,SALME1D40CA361001,,,,,wi
7304851647,northern WI,4950,2003,ford,f-250 super duty,,8 cylinders,gas,195209,clean,other,1FTNW21LX3EA14181,4wd,,pickup,blue,wi
7304842571,northern WI,39950,2015,porsche,macan turbo awd crossove,,,gas,53321,clean,automatic,WP1AF2A51FLB91006,,,,,wi
7304798524,northern WI,6950,2012,chevrolet,captiva sport,,4 cylinders,gas,87742,clean,automatic,3GNAL2EKXCS636334,fwd,compact,SUV,silver,wi
7304774893,northern WI,9950,2011,ford,expedition,,8 cylinders,gas,141427,clean,automatic,1FMJU1J55BEF54919,4wd,full-size,SUV,white,wi
7304728223,northern WI,22950,2017,bmw,x5 xdrive35i awd luxury suv,,,gas,108355,clean,automatic,5UXKR0C51H0U54838,,,,,wi
7304688383,northern WI,12950,2010,mercedes-benz,e550 sedan 4matic,,,gas,121847,clean,automatic,WDDHF9AB8AA187527,,,,,wi
7304669693,northern WI,25995,2015,chevrolet,silverado 3500hd,excellent,8 cylinders,gas,167117,clean,automatic,1GB5KYCG4FZ525756,4wd,,,,wi
7304601888,northern WI,31950,2015,ford,f-150 platinum crew cab 4x4,,,gas,106909,clean,automatic,1FTEW1EG0FFB62071,,,,,wi
7304387448,northern WI,42900,2012,ram,5500,,,diesel,124000,clean,automatic,,,,,,wi
7304381934,northern WI,28900,2007,ford,f750 xl,,,diesel,120000,clean,automatic,,,,,,wi
7304365183,northern WI,24950,2013,bmw,650xi xdrive gran coupe,,,gas,87801,clean,automatic,WBA6B4C54DD098187,,,,,wi
7304322503,northern WI,7900,2011,,IC CE PB105,,,diesel,171354,clean,other,,,,bus,yellow,wi
7304296936,northern WI,8950,1998,jaguar,xk8 convertible v8,,,gas,92060,clean,automatic,SAJGX224XWC024384,,,,,wi
7304291009,northern WI,12950,2012,mercedes-benz,glk350 4matic awd,,,gas,103881,clean,automatic,WDCGG8HB6CF870667,,,,,wi
7304219706,northern WI,18950,2012,audi,a7 3.0t prestige quattro,,,gas,108953,clean,automatic,WAU2GAFC3CN156503,,,,,wi
7304213183,northern WI,19950,2018,bmw,330xi xdrive awd sport sedan,,,gas,65709,clean,automatic,WBA8D9G51JNU70147,,,,,wi
7304136875,northern WI,19950,2016,mercedes-benz,e350 sport 4matic,,,gas,74353,clean,automatic,WDDHF8JB1GB176592,,,,,wi
7303979706,northern WI,26000,2020,ram,promaster city,like new,,gas,20000,lien,automatic,ZFBHRFBB6L6P30378,fwd,mid-size,mini-van,black,wi
7303880536,northern WI,16000,2013,chevrolet,silverado 1500,good,8 cylinders,gas,101000,lien,automatic,1GCRKSE70DZ631426,4wd,,,,wi
7303835254,northern WI,12950,2008,mercedes-benz,cls550 executive s,,,gas,54342,clean,automatic,WDDDJ72X18A118510,,,,,wi
7303831423,northern WI,22950,2013,mercedes-benz,gl450 4matic 4wd l,,,gas,78249,clean,automatic,4JGDF7CE0DA258840,,,,,wi
7303826331,northern WI,44995,2020,ram,1500,,,gas,25204,clean,automatic,1C6SRFDT6LN295951,4wd,,,,wi
7303826325,northern WI,9995,2005,gmc,savana,,,gas,85247,clean,automatic,1GDHG31U751911022,rwd,,,white,wi
7303826333,northern WI,69995,2020,ford,f-250 super duty,,,gas,28735,clean,automatic,1FT7W2BT0LEC43833,4wd,,,white,wi
7303826210,northern WI,48995,2020,chevrolet,silverado 1500,,,gas,18300,clean,automatic,1GCUYDED5LZ193372,4wd,,,white,wi
7303765587,northern WI,23500,2012,ford,f250,good,,diesel,184249,clean,automatic,,4wd,full-size,,red,wi
7303763858,northern WI,14950,2011,porsche,cayenne s awd luxury suv,,,gas,159937,clean,automatic,WP1AB2A21BLA45359,,,,,wi
7303757403,northern WI,29950,2014,ford,f-150 king ranch 4x4 ecoboo,,,gas,79752,clean,automatic,1FTFW1ETXEKD86858,,,,,wi
